,anoFundacao,intervaloFundacao
5275,2015.0,De 0 a 5 anos
5276,2020.0,De 0 a 5 anos
5277,2020.0,De 0 a 5 anos
5278,2007.0,De 11 a 16 anos
5279,,
5280,2008.0,De 11 a 16 anos
5281,2002.0,Acima de 17 anos
5282,1996.0,Acima de 17 anos
5283,2010.0,De 6 a 10 anos
5284,2002.0,Acima de 17 anos
5285,2016.0,De 0 a 5 anos
5286,2015.0,De 0 a 5 anos
5287,2017.0,De 0 a 5 anos
5288,1966.0,Acima de 17 anos
5289,2001.0,Acima de 17 anos
5290,2019.0,De 0 a 5 anos
5291,2019.0,De 0 a 5 anos
5292,2014.0,De 6 a 10 anos
5293,2015.0,De 0 a 5 anos
5294,2018.0,De 0 a 5 anos
5295,2007.0,De 11 a 16 anos
5296,2005.0,De 11 a 16 anos
5297,2005.0,De 11 a 16 anos
5298,2017.0,De 0 a 5 anos
5299,1984.0,Acima de 17 anos
5300,2007.0,De 11 a 16 anos
5301,2002.0,Acima de 17 anos
5302,2009.0,De 11 a 16 anos
5303,2014.0,De 6 a 10 anos
5304,2017.0,De 0 a 5 anos
5305,1977.0,Acima de 17 anos
5306,2016.0,De 0 a 5 anos
5307,2006.0,De 11 a 16 anos
5308,2009.0,De 11 a 16 anos
5309,2011.0,De 6 a 10 anos
5310,2009.0,De 11 a 16 anos
5311,2013.0,De 6 a 10 anos
5312,2015.0,De 0 a 5 anos
5313,2016.0,De 0 a 5 anos
5314,2010.0,De 6 a 10 anos
5315,2019.0,De 0 a 5 anos
5316,2015.0,De 0 a 5 anos
5317,2011.0,De 6 a 10 anos
5318,1996.0,Acima de 17 anos
5319,2008.0,De 11 a 16 anos
5320,2014.0,De 6 a 10 anos
5321,2013.0,De 6 a 10 anos
5322,2017.0,De 0 a 5 anos
5323,2009.0,De 11 a 16 anos
5324,1966.0,Acima de 17 anos
5325,2000.0,Acima de 17 anos
5326,2005.0,De 11 a 16 anos
5327,1998.0,Acima de 17 anos
5328,2017.0,De 0 a 5 anos
5329,2009.0,De 11 a 16 anos
5330,,
5331,2007.0,De 11 a 16 anos
5332,2013.0,De 6 a 10 anos
5333,2007.0,De 11 a 16 anos
5334,2016.0,De 0 a 5 anos
5335,2004.0,De 11 a 16 anos
5336,1968.0,Acima de 17 anos
5337,2017.0,De 0 a 5 anos
5338,2015.0,De 0 a 5 anos
5339,2003.0,Acima de 17 anos
5340,1994.0,Acima de 17 anos
5341,2014.0,De 6 a 10 anos
5342,1995.0,Acima de 17 anos
5343,1998.0,Acima de 17 anos
5344,1997.0,Acima de 17 anos
5345,2013.0,De 6 a 10 anos
5346,1990.0,Acima de 17 anos
5347,2017.0,De 0 a 5 anos
5348,2014.0,De 6 a 10 anos
5349,2013.0,De 6 a 10 anos
5350,1998.0,Acima de 17 anos
5351,1988.0,Acima de 17 anos
5352,1991.0,Acima de 17 anos
5353,1972.0,Acima de 17 anos
5354,1968.0,Acima de 17 anos
5355,1995.0,Acima de 17 anos
5356,2011.0,De 6 a 10 anos
5357,2018.0,De 0 a 5 anos
5358,2019.0,De 0 a 5 anos
5359,2015.0,De 0 a 5 anos
5360,1976.0,Acima de 17 anos
5361,2001.0,Acima de 17 anos
5362,1992.0,Acima de 17 anos
5363,,
5364,2013.0,De 6 a 10 anos
5365,,
5366,1999.0,Acima de 17 anos
5367,2016.0,De 0 a 5 anos
5368,,
5369,2018.0,De 0 a 5 anos
5370,2012.0,De 6 a 10 anos
5371,2013.0,De 6 a 10 anos
5372,2009.0,De 11 a 16 anos
5373,2014.0,De 6 a 10 anos
5374,2000.0,Acima de 17 anos
5375,2012.0,De 6 a 10 anos
5376,2002.0,Acima de 17 anos
5377,1991.0,Acima de 17 anos
5378,2018.0,De 0 a 5 anos
5379,2006.0,De 11 a 16 anos
5380,,
5381,2009.0,De 11 a 16 anos
5382,2018.0,De 0 a 5 anos
5383,2013.0,De 6 a 10 anos
5384,2017.0,De 0 a 5 anos
5385,1996.0,Acima de 17 anos
5386,2007.0,De 11 a 16 anos
5387,1992.0,Acima de 17 anos
5388,2013.0,De 6 a 10 anos
5389,2010.0,De 6 a 10 anos
5390,1998.0,Acima de 17 anos
5391,2004.0,De 11 a 16 anos
5392,2006.0,De 11 a 16 anos
5393,1997.0,Acima de 17 anos
5394,2016.0,De 0 a 5 anos
5395,2008.0,De 11 a 16 anos
5396,1966.0,Acima de 17 anos
5397,2016.0,De 0 a 5 anos
5398,2006.0,De 11 a 16 anos
5399,2017.0,De 0 a 5 anos
5400,2018.0,De 0 a 5 anos
5401,2012.0,De 6 a 10 anos
5402,,
5403,2000.0,Acima de 17 anos
5404,2013.0,De 6 a 10 anos
5405,2007.0,De 11 a 16 anos
5406,2000.0,Acima de 17 anos
5407,2009.0,De 11 a 16 anos
5408,2008.0,De 11 a 16 anos
5409,2016.0,De 0 a 5 anos
5410,2018.0,De 0 a 5 anos
5411,2007.0,De 11 a 16 anos
5412,2006.0,De 11 a 16 anos
5413,2004.0,De 11 a 16 anos
5414,2005.0,De 11 a 16 anos
5415,2017.0,De 0 a 5 anos
5416,2009.0,De 11 a 16 anos
5417,1991.0,Acima de 17 anos
5418,2006.0,De 11 a 16 anos
5419,1998.0,Acima de 17 anos
5420,2000.0,Acima de 17 anos
5421,2000.0,Acima de 17 anos
5422,2011.0,De 6 a 10 anos
5423,2017.0,De 0 a 5 anos
5424,1994.0,Acima de 17 anos
5425,2013.0,De 6 a 10 anos
5426,,
5427,2010.0,De 6 a 10 anos
5428,2001.0,Acima de 17 anos
5429,1984.0,Acima de 17 anos
5430,2012.0,De 6 a 10 anos
5431,2013.0,De 6 a 10 anos
5432,2008.0,De 11 a 16 anos
5433,2012.0,De 6 a 10 anos
5434,2014.0,De 6 a 10 anos
5435,1984.0,Acima de 17 anos
5436,2004.0,De 11 a 16 anos
5437,2016.0,De 0 a 5 anos
5438,2012.0,De 6 a 10 anos
5439,2019.0,De 0 a 5 anos
5440,2010.0,De 6 a 10 anos
5441,2009.0,De 11 a 16 anos
5442,2009.0,De 11 a 16 anos
5443,2014.0,De 6 a 10 anos
5444,,
5445,2006.0,De 11 a 16 anos
5446,2016.0,De 0 a 5 anos
5447,2009.0,De 11 a 16 anos
5448,1978.0,Acima de 17 anos
5449,2012.0,De 6 a 10 anos
5450,2011.0,De 6 a 10 anos
5451,2009.0,De 11 a 16 anos
5452,2006.0,De 11 a 16 anos
5453,2017.0,De 0 a 5 anos
5454,2015.0,De 0 a 5 anos
5455,2007.0,De 11 a 16 anos
5456,,
5457,2012.0,De 6 a 10 anos
5458,2017.0,De 0 a 5 anos
5459,2012.0,De 6 a 10 anos
5460,2012.0,De 6 a 10 anos
5461,2009.0,De 11 a 16 anos
5462,1998.0,Acima de 17 anos
5463,2011.0,De 6 a 10 anos
5464,2008.0,De 11 a 16 anos
5465,1987.0,Acima de 17 anos
5466,1991.0,Acima de 17 anos
5467,2000.0,Acima de 17 anos
5468,2001.0,Acima de 17 anos
5469,2017.0,De 0 a 5 anos
5470,,
5471,2018.0,De 0 a 5 anos
5472,2007.0,De 11 a 16 anos
5473,1998.0,Acima de 17 anos
5474,2015.0,De 0 a 5 anos
5475,1983.0,Acima de 17 anos
5476,1996.0,Acima de 17 anos
5477,2017.0,De 0 a 5 anos
5478,1997.0,Acima de 17 anos
5479,1994.0,Acima de 17 anos
5480,1997.0,Acima de 17 anos
5481,2016.0,De 0 a 5 anos
5482,2016.0,De 0 a 5 anos
5483,2015.0,De 0 a 5 anos
5484,2018.0,De 0 a 5 anos
5485,2017.0,De 0 a 5 anos
5486,,
5487,2011.0,De 6 a 10 anos
5488,2017.0,De 0 a 5 anos
5489,2017.0,De 0 a 5 anos
5490,2003.0,Acima de 17 anos
5491,2018.0,De 0 a 5 anos
5492,1983.0,Acima de 17 anos
5493,2012.0,De 6 a 10 anos
5494,2002.0,Acima de 17 anos
5495,2014.0,De 6 a 10 anos
5496,2019.0,De 0 a 5 anos
5497,1982.0,Acima de 17 anos
5498,2017.0,De 0 a 5 anos
5499,1983.0,Acima de 17 anos
5500,2003.0,Acima de 17 anos
5501,2009.0,De 11 a 16 anos
5502,2010.0,De 6 a 10 anos
5503,1997.0,Acima de 17 anos
5504,2015.0,De 0 a 5 anos
5505,2018.0,De 0 a 5 anos
5506,2001.0,Acima de 17 anos
5507,2017.0,De 0 a 5 anos
5508,,
5509,2020.0,De 0 a 5 anos
5510,2013.0,De 6 a 10 anos
5511,2010.0,De 6 a 10 anos
5512,2017.0,De 0 a 5 anos
5513,2016.0,De 0 a 5 anos
5514,2010.0,De 6 a 10 anos
5515,2001.0,Acima de 17 anos
5516,2017.0,De 0 a 5 anos
5517,,
5518,2001.0,Acima de 17 anos
5519,2017.0,De 0 a 5 anos
5520,1998.0,Acima de 17 anos
5521,2013.0,De 6 a 10 anos
5522,1989.0,Acima de 17 anos
5523,1991.0,Acima de 17 anos
5524,2009.0,De 11 a 16 anos
5525,2014.0,De 6 a 10 anos
5526,1992.0,Acima de 17 anos
5527,1972.0,Acima de 17 anos
5528,,
5529,,
5530,2001.0,Acima de 17 anos
5531,2006.0,De 11 a 16 anos
5532,2019.0,De 0 a 5 anos
5533,2010.0,De 6 a 10 anos
5534,2014.0,De 6 a 10 anos
5535,1984.0,Acima de 17 anos
5536,2011.0,De 6 a 10 anos
5537,2006.0,De 11 a 16 anos
5538,2007.0,De 11 a 16 anos
5539,2011.0,De 6 a 10 anos
5540,1995.0,Acima de 17 anos
5541,2011.0,De 6 a 10 anos
5542,2015.0,De 0 a 5 anos
5543,2008.0,De 11 a 16 anos
5544,2009.0,De 11 a 16 anos
5545,2004.0,De 11 a 16 anos
5546,,
5547,2015.0,De 0 a 5 anos
5548,2012.0,De 6 a 10 anos
5549,,
5550,1997.0,Acima de 17 anos
5551,2010.0,De 6 a 10 anos
5552,1997.0,Acima de 17 anos
5553,2004.0,De 11 a 16 anos
5554,2015.0,De 0 a 5 anos
5555,2012.0,De 6 a 10 anos
5556,2008.0,De 11 a 16 anos
5557,2003.0,Acima de 17 anos
5558,2016.0,De 0 a 5 anos
5559,2013.0,De 6 a 10 anos
5560,1998.0,Acima de 17 anos
5561,2018.0,De 0 a 5 anos
5562,2011.0,De 6 a 10 anos
5563,2016.0,De 0 a 5 anos
5564,,
5565,2010.0,De 6 a 10 anos
5566,2016.0,De 0 a 5 anos
5567,2017.0,De 0 a 5 anos
5568,2014.0,De 6 a 10 anos
5569,2019.0,De 0 a 5 anos
5570,1991.0,Acima de 17 anos
5571,2011.0,De 6 a 10 anos
5572,2009.0,De 11 a 16 anos
5573,2013.0,De 6 a 10 anos
5574,1983.0,Acima de 17 anos
5575,2017.0,De 0 a 5 anos
5576,2005.0,De 11 a 16 anos
5577,2018.0,De 0 a 5 anos
5578,2017.0,De 0 a 5 anos
5579,2010.0,De 6 a 10 anos
5580,2019.0,De 0 a 5 anos
5581,2018.0,De 0 a 5 anos
5582,2017.0,De 0 a 5 anos
5583,2004.0,De 11 a 16 anos
5584,2002.0,Acima de 17 anos
5585,2016.0,De 0 a 5 anos
5586,2017.0,De 0 a 5 anos
5587,2017.0,De 0 a 5 anos
5588,2017.0,De 0 a 5 anos
5589,2009.0,De 11 a 16 anos
5590,2006.0,De 11 a 16 anos
5591,2017.0,De 0 a 5 anos
5592,2000.0,Acima de 17 anos
5593,2008.0,De 11 a 16 anos
5594,2001.0,Acima de 17 anos
5595,2007.0,De 11 a 16 anos
5596,1995.0,Acima de 17 anos
5597,2018.0,De 0 a 5 anos
5598,2010.0,De 6 a 10 anos
5599,2016.0,De 0 a 5 anos
5600,2003.0,Acima de 17 anos
5601,2011.0,De 6 a 10 anos
5602,1979.0,Acima de 17 anos
5603,2008.0,De 11 a 16 anos
5604,1984.0,Acima de 17 anos
5605,2004.0,De 11 a 16 anos
5606,2018.0,De 0 a 5 anos
5607,1989.0,Acima de 17 anos
5608,2000.0,Acima de 17 anos
5609,2011.0,De 6 a 10 anos
5610,2018.0,De 0 a 5 anos
5611,2010.0,De 6 a 10 anos
5612,1966.0,Acima de 17 anos
5613,2012.0,De 6 a 10 anos
5614,2006.0,De 11 a 16 anos
5615,1986.0,Acima de 17 anos
5616,2009.0,De 11 a 16 anos
5617,,
5618,2016.0,De 0 a 5 anos
5619,1999.0,Acima de 17 anos
5620,2017.0,De 0 a 5 anos
5621,2012.0,De 6 a 10 anos
5622,2018.0,De 0 a 5 anos
5623,2018.0,De 0 a 5 anos
5624,1995.0,Acima de 17 anos
5625,2007.0,De 11 a 16 anos
5626,1997.0,Acima de 17 anos
5627,2017.0,De 0 a 5 anos
5628,2020.0,De 0 a 5 anos
5629,,
5630,2019.0,De 0 a 5 anos
5631,2004.0,De 11 a 16 anos
5632,,
5633,2016.0,De 0 a 5 anos
5634,2018.0,De 0 a 5 anos
5635,1988.0,Acima de 17 anos
5636,1997.0,Acima de 17 anos
5637,2017.0,De 0 a 5 anos
5638,,
5639,2009.0,De 11 a 16 anos
5640,1978.0,Acima de 17 anos
5641,2015.0,De 0 a 5 anos
5642,1996.0,Acima de 17 anos
5643,2008.0,De 11 a 16 anos
5644,1998.0,Acima de 17 anos
5645,2020.0,De 0 a 5 anos
5646,2018.0,De 0 a 5 anos
5647,1998.0,Acima de 17 anos
5648,2015.0,De 0 a 5 anos
5649,2009.0,De 11 a 16 anos
5650,1981.0,Acima de 17 anos
5651,2010.0,De 6 a 10 anos
5652,2017.0,De 0 a 5 anos
5653,2011.0,De 6 a 10 anos
5654,2019.0,De 0 a 5 anos
5655,1988.0,Acima de 17 anos
5656,2002.0,Acima de 17 anos
5657,2017.0,De 0 a 5 anos
5658,2009.0,De 11 a 16 anos
5659,2006.0,De 11 a 16 anos
5660,2019.0,De 0 a 5 anos
5661,2017.0,De 0 a 5 anos
5662,1995.0,Acima de 17 anos
5663,,
5664,2004.0,De 11 a 16 anos
5665,2009.0,De 11 a 16 anos
5666,2010.0,De 6 a 10 anos
5667,2015.0,De 0 a 5 anos
5668,2017.0,De 0 a 5 anos
5669,2000.0,Acima de 17 anos
5670,2019.0,De 0 a 5 anos
5671,2017.0,De 0 a 5 anos
5672,2013.0,De 6 a 10 anos
5673,2019.0,De 0 a 5 anos
5674,2007.0,De 11 a 16 anos
5675,,
5676,2002.0,Acima de 17 anos
5677,2013.0,De 6 a 10 anos
5678,2003.0,Acima de 17 anos
5679,2016.0,De 0 a 5 anos
5680,2019.0,De 0 a 5 anos
5681,2011.0,De 6 a 10 anos
5682,2006.0,De 11 a 16 anos
5683,2009.0,De 11 a 16 anos
5684,,
5685,2000.0,Acima de 17 anos
5686,2008.0,De 11 a 16 anos
5687,1986.0,Acima de 17 anos
5688,2009.0,De 11 a 16 anos
5689,2018.0,De 0 a 5 anos
5690,2016.0,De 0 a 5 anos
5691,2017.0,De 0 a 5 anos
5692,2018.0,De 0 a 5 anos
5693,1969.0,Acima de 17 anos
5694,2012.0,De 6 a 10 anos
5695,1969.0,Acima de 17 anos
5696,1998.0,Acima de 17 anos
5697,2019.0,De 0 a 5 anos
5698,2011.0,De 6 a 10 anos
5699,1981.0,Acima de 17 anos
5700,2013.0,De 6 a 10 anos
5701,2019.0,De 0 a 5 anos
5702,2009.0,De 11 a 16 anos
5703,2003.0,Acima de 17 anos
5704,2016.0,De 0 a 5 anos
5705,2009.0,De 11 a 16 anos
5706,1985.0,Acima de 17 anos
5707,2015.0,De 0 a 5 anos
5708,2017.0,De 0 a 5 anos
5709,2019.0,De 0 a 5 anos
5710,1992.0,Acima de 17 anos
5711,2008.0,De 11 a 16 anos
5712,1988.0,Acima de 17 anos
5713,,
5714,2015.0,De 0 a 5 anos
5715,1990.0,Acima de 17 anos
5716,2012.0,De 6 a 10 anos
5717,1990.0,Acima de 17 anos
5718,,
5719,1999.0,Acima de 17 anos
5720,2016.0,De 0 a 5 anos
5721,1992.0,Acima de 17 anos
5722,2011.0,De 6 a 10 anos
5723,1984.0,Acima de 17 anos
5724,2010.0,De 6 a 10 anos
5725,2014.0,De 6 a 10 anos
5726,1989.0,Acima de 17 anos
5727,2009.0,De 11 a 16 anos
5728,2006.0,De 11 a 16 anos
5729,1978.0,Acima de 17 anos
5730,2015.0,De 0 a 5 anos
5731,2013.0,De 6 a 10 anos
5732,2010.0,De 6 a 10 anos
5733,,
5734,2011.0,De 6 a 10 anos
5735,2011.0,De 6 a 10 anos
5736,2016.0,De 0 a 5 anos
5737,,
5738,2011.0,De 6 a 10 anos
5739,2009.0,De 11 a 16 anos
5740,2013.0,De 6 a 10 anos
5741,2018.0,De 0 a 5 anos
5742,2019.0,De 0 a 5 anos
5743,2018.0,De 0 a 5 anos
5744,1975.0,Acima de 17 anos
5745,2010.0,De 6 a 10 anos
5746,2008.0,De 11 a 16 anos
5747,2019.0,De 0 a 5 anos
5748,,
5749,2002.0,Acima de 17 anos
5750,2002.0,Acima de 17 anos
5751,2019.0,De 0 a 5 anos
5752,2009.0,De 11 a 16 anos
5753,2012.0,De 6 a 10 anos
5754,2014.0,De 6 a 10 anos
5755,2017.0,De 0 a 5 anos
5756,2020.0,De 0 a 5 anos
5757,2020.0,De 0 a 5 anos
5758,2010.0,De 6 a 10 anos
5759,2011.0,De 6 a 10 anos
5760,2001.0,Acima de 17 anos
5761,1991.0,Acima de 17 anos
5762,1993.0,Acima de 17 anos
5763,2013.0,De 6 a 10 anos
5764,2013.0,De 6 a 10 anos
5765,2011.0,De 6 a 10 anos
5766,,
5767,1986.0,Acima de 17 anos
5768,1997.0,Acima de 17 anos
5769,,
5770,1988.0,Acima de 17 anos
5771,2011.0,De 6 a 10 anos
5772,2000.0,Acima de 17 anos
5773,2006.0,De 11 a 16 anos
5774,2019.0,De 0 a 5 anos
5775,1988.0,Acima de 17 anos
5776,2009.0,De 11 a 16 anos
5777,2010.0,De 6 a 10 anos
5778,2004.0,De 11 a 16 anos
5779,2010.0,De 6 a 10 anos
5780,2017.0,De 0 a 5 anos
5781,2014.0,De 6 a 10 anos
5782,,
5783,2010.0,De 6 a 10 anos
5784,1990.0,Acima de 17 anos
5785,2008.0,De 11 a 16 anos
5786,2014.0,De 6 a 10 anos
5787,2011.0,De 6 a 10 anos
5788,2013.0,De 6 a 10 anos
5789,2011.0,De 6 a 10 anos
5790,2009.0,De 11 a 16 anos
5791,2017.0,De 0 a 5 anos
5792,2010.0,De 6 a 10 anos
5793,1992.0,Acima de 17 anos
5794,,
5795,2013.0,De 6 a 10 anos
5796,,
5797,1999.0,Acima de 17 anos
5798,2011.0,De 6 a 10 anos
5799,,
5800,2007.0,De 11 a 16 anos
5801,2008.0,De 11 a 16 anos
5802,1976.0,Acima de 17 anos
5803,2012.0,De 6 a 10 anos
5804,2002.0,Acima de 17 anos
5805,2003.0,Acima de 17 anos
5806,2015.0,De 0 a 5 anos
5807,1993.0,Acima de 17 anos
5808,,
5809,2017.0,De 0 a 5 anos
5810,2004.0,De 11 a 16 anos
5811,2010.0,De 6 a 10 anos
5812,2007.0,De 11 a 16 anos
5813,2008.0,De 11 a 16 anos
5814,2011.0,De 6 a 10 anos
5815,2013.0,De 6 a 10 anos
5816,2019.0,De 0 a 5 anos
5817,2010.0,De 6 a 10 anos
5818,2006.0,De 11 a 16 anos
5819,1996.0,Acima de 17 anos
5820,2007.0,De 11 a 16 anos
5821,1997.0,Acima de 17 anos
5822,2017.0,De 0 a 5 anos
5823,2016.0,De 0 a 5 anos
5824,2019.0,De 0 a 5 anos
5825,2013.0,De 6 a 10 anos
5826,2018.0,De 0 a 5 anos
5827,,
5828,2015.0,De 0 a 5 anos
5829,2017.0,De 0 a 5 anos
5830,1997.0,Acima de 17 anos
5831,2002.0,Acima de 17 anos
5832,2014.0,De 6 a 10 anos
5833,2016.0,De 0 a 5 anos
5834,1970.0,Acima de 17 anos
5835,2006.0,De 11 a 16 anos
5836,1998.0,Acima de 17 anos
5837,2009.0,De 11 a 16 anos
5838,2011.0,De 6 a 10 anos
5839,2013.0,De 6 a 10 anos
5840,2019.0,De 0 a 5 anos
5841,2006.0,De 11 a 16 anos
5842,2019.0,De 0 a 5 anos
5843,2001.0,Acima de 17 anos
5844,2015.0,De 0 a 5 anos
5845,2015.0,De 0 a 5 anos
5846,1994.0,Acima de 17 anos
5847,2010.0,De 6 a 10 anos
5848,2009.0,De 11 a 16 anos
5849,2016.0,De 0 a 5 anos
5850,1999.0,Acima de 17 anos
5851,,
5852,1989.0,Acima de 17 anos
5853,1989.0,Acima de 17 anos
5854,2018.0,De 0 a 5 anos
5855,2018.0,De 0 a 5 anos
5856,2019.0,De 0 a 5 anos
5857,2015.0,De 0 a 5 anos
5858,1979.0,Acima de 17 anos
5859,2013.0,De 6 a 10 anos
5860,2014.0,De 6 a 10 anos
5861,2006.0,De 11 a 16 anos
5862,2006.0,De 11 a 16 anos
5863,2001.0,Acima de 17 anos
5864,2002.0,Acima de 17 anos
5865,2005.0,De 11 a 16 anos
5866,1998.0,Acima de 17 anos
5867,,
5868,2010.0,De 6 a 10 anos
5869,2010.0,De 6 a 10 anos
5870,1993.0,Acima de 17 anos
5871,,
5872,2006.0,De 11 a 16 anos
5873,1979.0,Acima de 17 anos
5874,2012.0,De 6 a 10 anos
5875,2012.0,De 6 a 10 anos
5876,2019.0,De 0 a 5 anos
5877,2012.0,De 6 a 10 anos
5878,2004.0,De 11 a 16 anos
5879,2003.0,Acima de 17 anos
5880,2016.0,De 0 a 5 anos
5881,2011.0,De 6 a 10 anos
5882,2016.0,De 0 a 5 anos
5883,2013.0,De 6 a 10 anos
5884,2017.0,De 0 a 5 anos
5885,2013.0,De 6 a 10 anos
5886,2009.0,De 11 a 16 anos
5887,2014.0,De 6 a 10 anos
5888,1994.0,Acima de 17 anos
5889,2007.0,De 11 a 16 anos
5890,2018.0,De 0 a 5 anos
5891,1983.0,Acima de 17 anos
5892,2009.0,De 11 a 16 anos
5893,2004.0,De 11 a 16 anos
5894,1966.0,Acima de 17 anos
5895,2019.0,De 0 a 5 anos
5896,2018.0,De 0 a 5 anos
5897,2019.0,De 0 a 5 anos
5898,2016.0,De 0 a 5 anos
5899,1997.0,Acima de 17 anos
5900,2010.0,De 6 a 10 anos
5901,2018.0,De 0 a 5 anos
5902,1999.0,Acima de 17 anos
5903,2009.0,De 11 a 16 anos
5904,2016.0,De 0 a 5 anos
5905,1995.0,Acima de 17 anos
5906,,
5907,2019.0,De 0 a 5 anos
5908,2001.0,Acima de 17 anos
5909,2017.0,De 0 a 5 anos
5910,1992.0,Acima de 17 anos
5911,2003.0,Acima de 17 anos
5912,2015.0,De 0 a 5 anos
5913,1995.0,Acima de 17 anos
5914,1997.0,Acima de 17 anos
5915,2017.0,De 0 a 5 anos
5916,2014.0,De 6 a 10 anos
5917,2019.0,De 0 a 5 anos
5918,1999.0,Acima de 17 anos
5919,2012.0,De 6 a 10 anos
5920,2019.0,De 0 a 5 anos
5921,2013.0,De 6 a 10 anos
5922,2012.0,De 6 a 10 anos
5923,2000.0,Acima de 17 anos
5924,1968.0,Acima de 17 anos
5925,1997.0,Acima de 17 anos
5926,1984.0,Acima de 17 anos
5927,2010.0,De 6 a 10 anos
5928,2002.0,Acima de 17 anos
5929,2017.0,De 0 a 5 anos
5930,2019.0,De 0 a 5 anos
5931,2007.0,De 11 a 16 anos
5932,2015.0,De 0 a 5 anos
5933,2012.0,De 6 a 10 anos
5934,2017.0,De 0 a 5 anos
5935,2004.0,De 11 a 16 anos
5936,2006.0,De 11 a 16 anos
5937,1979.0,Acima de 17 anos
5938,1999.0,Acima de 17 anos
5939,2019.0,De 0 a 5 anos
5940,2019.0,De 0 a 5 anos
5941,1997.0,Acima de 17 anos
5942,2010.0,De 6 a 10 anos
5943,2010.0,De 6 a 10 anos
5944,,
5945,,
5946,2007.0,De 11 a 16 anos
5947,1995.0,Acima de 17 anos
5948,2000.0,Acima de 17 anos
5949,1995.0,Acima de 17 anos
5950,2003.0,Acima de 17 anos
5951,1999.0,Acima de 17 anos
5952,2001.0,Acima de 17 anos
5953,2017.0,De 0 a 5 anos
5954,2020.0,De 0 a 5 anos
5955,,
5956,2017.0,De 0 a 5 anos
5957,1993.0,Acima de 17 anos
5958,2009.0,De 11 a 16 anos
5959,2014.0,De 6 a 10 anos
5960,2002.0,Acima de 17 anos
5961,1996.0,Acima de 17 anos
5962,1986.0,Acima de 17 anos
5963,2004.0,De 11 a 16 anos
5964,2006.0,De 11 a 16 anos
5965,2000.0,Acima de 17 anos
5966,1996.0,Acima de 17 anos
5967,2005.0,De 11 a 16 anos
5968,1971.0,Acima de 17 anos
5969,1983.0,Acima de 17 anos
5970,2009.0,De 11 a 16 anos
5971,1993.0,Acima de 17 anos
5972,2011.0,De 6 a 10 anos
5973,,
5974,2016.0,De 0 a 5 anos
5975,1995.0,Acima de 17 anos
5976,2003.0,Acima de 17 anos
5977,1998.0,Acima de 17 anos
5978,2011.0,De 6 a 10 anos
5979,2005.0,De 11 a 16 anos
5980,2004.0,De 11 a 16 anos
5981,,
5982,2017.0,De 0 a 5 anos
5983,2016.0,De 0 a 5 anos
5984,2004.0,De 11 a 16 anos
5985,1999.0,Acima de 17 anos
5986,2014.0,De 6 a 10 anos
5987,2008.0,De 11 a 16 anos
5988,2011.0,De 6 a 10 anos
5989,2010.0,De 6 a 10 anos
5990,2009.0,De 11 a 16 anos
5991,2017.0,De 0 a 5 anos
5992,2005.0,De 11 a 16 anos
5993,1993.0,Acima de 17 anos
5994,2017.0,De 0 a 5 anos
5995,2015.0,De 0 a 5 anos
5996,2016.0,De 0 a 5 anos
5997,2005.0,De 11 a 16 anos
5998,2018.0,De 0 a 5 anos
5999,2005.0,De 11 a 16 anos
6000,2008.0,De 11 a 16 anos
6001,1988.0,Acima de 17 anos
6002,1986.0,Acima de 17 anos
6003,2009.0,De 11 a 16 anos
6004,2009.0,De 11 a 16 anos
6005,2017.0,De 0 a 5 anos
6006,1990.0,Acima de 17 anos
6007,2012.0,De 6 a 10 anos
6008,2012.0,De 6 a 10 anos
6009,2007.0,De 11 a 16 anos
6010,2019.0,De 0 a 5 anos
6011,2014.0,De 6 a 10 anos
6012,,
6013,,
6014,2008.0,De 11 a 16 anos
6015,2008.0,De 11 a 16 anos
6016,1988.0,Acima de 17 anos
6017,2003.0,Acima de 17 anos
6018,,
6019,2004.0,De 11 a 16 anos
6020,,
6021,,
6022,,
6023,2009.0,De 11 a 16 anos
6024,2004.0,De 11 a 16 anos
6025,2006.0,De 11 a 16 anos
6026,2016.0,De 0 a 5 anos
6027,2016.0,De 0 a 5 anos
6028,2006.0,De 11 a 16 anos
6029,,
6030,2006.0,De 11 a 16 anos
6031,2004.0,De 11 a 16 anos
6032,,
6033,,
6034,2002.0,Acima de 17 anos
6035,1993.0,Acima de 17 anos
6036,2008.0,De 11 a 16 anos
6037,2013.0,De 6 a 10 anos
6038,1966.0,Acima de 17 anos
6039,,
6040,2017.0,De 0 a 5 anos
6041,1996.0,Acima de 17 anos
6042,2004.0,De 11 a 16 anos
6043,,
6044,2008.0,De 11 a 16 anos
6045,2017.0,De 0 a 5 anos
6046,2015.0,De 0 a 5 anos
6047,2017.0,De 0 a 5 anos
6048,2008.0,De 11 a 16 anos
6049,1991.0,Acima de 17 anos
6050,2018.0,De 0 a 5 anos
6051,,
6052,2006.0,De 11 a 16 anos
6053,,
6054,1998.0,Acima de 17 anos
6055,2015.0,De 0 a 5 anos
6056,2017.0,De 0 a 5 anos
6057,,
6058,2001.0,Acima de 17 anos
6059,1997.0,Acima de 17 anos
6060,2007.0,De 11 a 16 anos
6061,2016.0,De 0 a 5 anos
6062,2005.0,De 11 a 16 anos
6063,2019.0,De 0 a 5 anos
6064,2016.0,De 0 a 5 anos
6065,2003.0,Acima de 17 anos
6066,,
6067,,
6068,2002.0,Acima de 17 anos
